workerid,proliferate.condition,response,sentence,slide_number_in_experiment,strangeSentence,tgrep_id,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
95,experiment_02,4,,12,1,86712:37,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
95,experiment_02,4,,13,1,14829:73,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
95,experiment_02,2,,14,0,50809:76,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
95,experiment_02,4,,15,1,45111:93,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
95,experiment_02,4,,16,1,85292:20,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
95,experiment_02,4,,17,1,71768:54,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
95,experiment_02,5,,18,0,120021:35,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
95,experiment_02,4,,19,1,87941:11,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
95,experiment_02,6,,20,0,90074:87,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
95,experiment_02,1,,21,0,115523:46,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
95,experiment_02,4,,22,1,45146:25,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
95,experiment_02,4,,23,1,119163:33,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
95,experiment_02,4,,24,1,97050:16,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
95,experiment_02,4,,25,1,24860:16,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
95,experiment_02,4,,26,1,86707:53,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,11.320816666666667,
131,experiment_02,"['jennifer', 'Jennifer']",,1,,bot_check,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,7,,4,,example1,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,4,,5,,example2,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,1,,5,,example2,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,1,,7,0,87941:11,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,1,,8,0,62072:48,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,7,,9,0,31157:69,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,6,,10,0,45111:93,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,2,,11,1,97050:16,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,2,,12,0,71768:54,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,1,,13,0,115523:46,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,7,,14,0,45146:25,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,2,,15,0,50809:76,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,7,,16,1,14829:73,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,6,,17,0,45116:18,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,4,,18,1,59470:107,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,6,,19,0,90074:87,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,1,,20,0,119163:33,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,3,,21,0,120021:35,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,7,,22,0,86707:53,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,7,,23,0,147326:16,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,7,,24,0,24860:16,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,6,,25,0,86712:37,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
131,experiment_02,2,,26,0,85292:20,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,1080,1920,8.239516666666667,
116,experiment_02,"['Susan', 'Susan']",,1,,bot_check,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,7,,4,,example1,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,1,,5,,example2,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,6,,7,0,14829:73,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,4,,8,0,71768:54,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,4,,9,1,147326:16,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,2,,10,0,120021:35,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,2,,11,1,97050:16,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,1,,12,0,45146:25,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,6,,13,0,86707:53,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,1,,14,0,115523:46,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,7,,15,0,90074:87,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,4,,16,0,45111:93,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,2,,17,0,31157:69,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,5,,18,0,24860:16,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,2,,19,0,50809:76,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,2,,20,1,119163:33,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,7,,21,0,86712:37,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,4,,22,0,85292:20,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,5,,23,1,59470:107,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,3,,24,1,45116:18,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,5,,25,1,87941:11,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
116,experiment_02,3,,26,0,62072:48,[],20,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,5.6107,
65,experiment_02,"['Jessica', 'Jessica']",,1,,bot_check,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,7,,4,,example1,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,1,,5,,example2,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,3,,7,0,62072:48,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,7,,8,0,86712:37,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,4,,9,1,119163:33,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,7,,10,0,31157:69,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,1,,11,0,115523:46,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,7,,12,0,45116:18,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,4,,13,1,14829:73,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,6,,14,0,71768:54,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,7,,15,0,24860:16,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,7,,16,0,45146:25,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,2,,17,0,50809:76,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,7,,18,0,120021:35,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,2,,19,0,87941:11,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,6,,20,0,97050:16,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,7,,21,0,85292:20,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,2,,22,0,90074:87,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,7,,23,0,86707:53,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,7,,24,0,147326:16,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,6,,25,0,45111:93,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
65,experiment_02,7,,26,0,59470:107,[],25,Yes,,4,2,1,Male,English,Chrome,Windows,864,1536,8.54015,
75,experiment_02,"['Jessica', 'Patricia']",,1,,bot_check,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,"['Patricia', 'Patricia']",,1,,bot_check,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,7,,4,,example1,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,6,,5,,example2,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,1,,5,,example2,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,4,,7,0,24860:16,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,4,,8,1,71768:54,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,7,,9,0,90074:87,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,1,,10,0,62072:48,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,7,,11,0,97050:16,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,7,,12,0,45111:93,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,4,,13,0,86712:37,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,7,,14,0,86707:53,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,4,,15,1,45146:25,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,7,,16,0,87941:11,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,1,,17,0,14829:73,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,4,,18,1,31157:69,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,1,,19,0,50809:76,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,7,,20,0,45116:18,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,6,,21,0,85292:20,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,2,,22,0,115523:46,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,4,,23,1,119163:33,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,3,,24,0,120021:35,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,4,,25,1,59470:107,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
75,experiment_02,7,,26,0,147326:16,[],50,Yes,No comment,2,2,1,Female,English,Chrome,Windows,1080,1920,11.397516666666666,
39,experiment_02,"['Linda', 'Linda']",,1,,bot_check,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,7,,4,,example1,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,4,,5,,example2,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,7,,5,,example2,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,7,,5,,example2,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,1,,5,,example2,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,7,,7,0,24860:16,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,1,,8,0,119163:33,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,4,,9,1,115523:46,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,7,,10,0,90074:87,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,1,,11,0,62072:48,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,7,,12,0,71768:54,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,7,,13,0,50809:76,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,7,,14,0,86712:37,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,7,,15,0,147326:16,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,1,,16,0,45116:18,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,7,,17,0,85292:20,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,4,,18,0,14829:73,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,4,,19,0,45146:25,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,7,,20,0,59470:107,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,1,,21,0,45111:93,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,1,,22,0,120021:35,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,7,,23,0,87941:11,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,1,,24,0,97050:16,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,7,,25,0,86707:53,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
39,experiment_02,1,,26,0,31157:69,[],35,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.3494166666666665,
62,experiment_02,"['Patricia', 'Patricia']",,1,,bot_check,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,7,,4,,example1,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,1,,5,,example2,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,7,,7,0,120021:35,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,4,,8,1,45116:18,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,7,,9,0,97050:16,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,7,,10,0,90074:87,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,7,,11,0,147326:16,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,1,,12,0,86712:37,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,1,,13,0,62072:48,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,7,,14,0,85292:20,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,1,,15,0,45146:25,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,4,,16,0,87941:11,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,1,,17,0,115523:46,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,7,,18,0,14829:73,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,7,,19,0,24860:16,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,7,,20,1,59470:107,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,1,,21,0,45111:93,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,4,,22,1,119163:33,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,1,,23,0,31157:69,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,7,,24,0,86707:53,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,1,,25,0,50809:76,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
62,experiment_02,7,,26,0,71768:54,[],20,Yes,,1,1,1,Male,English,Chrome,Windows,1080,1920,13.431483333333333,
44,experiment_02,"['Mary', 'Mary']",,1,,bot_check,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,4,,4,,example1,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,6,,4,,example1,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,6,,5,,example2,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,2,,5,,example2,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,7,,7,0,85292:20,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,2,,8,0,90074:87,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,1,,9,0,45116:18,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,1,,10,0,115523:46,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,7,,11,0,86707:53,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,4,,12,1,59470:107,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,7,,13,0,87941:11,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,7,,14,0,86712:37,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,6,,15,0,45146:25,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,6,,16,0,45111:93,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,2,,17,0,31157:69,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,4,,18,0,71768:54,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,4,,19,0,14829:73,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,1,,20,0,120021:35,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,6,,21,0,62072:48,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,4,,22,1,147326:16,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,3,,23,0,119163:33,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,6,,24,0,97050:16,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,4,,25,0,24860:16,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
44,experiment_02,4,,26,0,50809:76,[],54,Yes,,1,1,1,Female,English,Firefox,Windows,768,1366,6.3970666666666665,
155,experiment_02,"['Patricia', 'Patricia']",,1,,bot_check,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,7,,4,,example1,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,1,,5,,example2,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,4,,7,1,86712:37,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,7,,8,1,59470:107,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,7,,9,1,45111:93,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,1,,10,0,90074:87,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,7,,11,0,85292:20,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,7,,12,0,14829:73,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,7,,13,0,45146:25,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,7,,14,0,147326:16,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,4,,15,1,97050:16,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,4,,16,1,119163:33,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,7,,17,1,86707:53,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,7,,18,0,71768:54,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,7,,19,0,31157:69,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,7,,20,0,45116:18,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,1,,21,0,50809:76,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,7,,22,0,120021:35,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,4,,23,1,87941:11,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,7,,24,0,24860:16,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,1,,25,0,62072:48,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
155,experiment_02,1,,26,0,115523:46,[],19,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,6.972183333333334,
141,experiment_02,"['Sarah', 'Sarah']",,1,,bot_check,[],21,Yes,,2,1,1,Male,English,Firefox,Windows,864,1536,9.2717,
141,experiment_02,5,,4,,example1,[],21,Yes,,2,1,1,Male,English,Firefox,Windows,864,1536,9.2717,
141,experiment_02,5,,5,,example2,[],21,Yes,,2,1,1,Male,English,Firefox,Windows,864,1536,9.2717,
141,experiment_02,3,,5,,example2,[],21,Yes,,2,1,1,Male,English,Firefox,Windows,864,1536,9.2717,
141,experiment_02,3,,7,1,45116:18,[],21,Yes,,2,1,1,Male,English,Firefox,Windows,864,1536,9.2717,
141,experiment_02,3,,8,1,71768:54,[],21,Yes,,2,1,1,Male,English,Firefox,Windows,864,1536,9.2717,
141,experiment_02,3,,9,1,14829:73,[],21,Yes,,2,1,1,Male,English,Firefox,Windows,864,1536,9.2717,
141,experiment_02,6,,10,0,59470:107,[],21,Yes,,2,1,1,Male,English,Firefox,Windows,864,1536,9.2717,
141,experiment_02,6,,11,0,85292:20,[],21,Yes,,2,1,1,Male,English,Firefox,Windows,864,1536,9.2717,
141,experiment_02,6,,12,0,86707:53,[],21,Yes,,2,1,1,Male,English,Firefox,Windows,864,1536,9.2717,
141,experiment_02,2,,13,0,62072:48,[],21,Yes,,2,1,1,Male,English,Firefox,Windows,864,1536,9.2717,
